URL,Name,Type,Subtype,Unique,Deck code ID,Card Set,Attribute(s),Magicka Cost,Power,Health,Rarity,Availability,Card Text
https://en.uesp.net/wiki/Legends%3ABerne_Clan_Nightstalker,Berne Clan Nightstalker,Creature,Vampire,False,bL,Houses of Morrowind,Agility,5,5,3,Legendary,,Summon: Secretly choose an enemy creature.Last Gasp: Destroy the chosen creature.
https://en.uesp.net/wiki/Legends%3ABerserker_of_the_Pale,Berserker of the Pale,Creature,Nord,False,bM,Heroes of Skyrim,Strength,3,4,2,Common,,"When you summon another creature with 5 power or more, give it +1/+1 and Breakthrough."
https://en.uesp.net/wiki/Legends%3ABetty_Netch,Betty Netch,Creature,Netch,False,bN,Houses of Morrowind,Endurance,5,0,5,Rare,,"While Betty Netch is in play, your max magicka is increased by 2."
https://en.uesp.net/wiki/Legends%3ABewildering_Speed,Bewildering Speed,Action,,False,sJ,Alliance War,Agility,1,,,Rare,,Move a friendly creature in each lane and give them +1/+1.
https://en.uesp.net/wiki/Legends%3ABeyte_Fyr,Beyte Fyr,Creature,Dark Elf,True,,Core Set,Intelligence,11,6,6,Legendary,Created,Summon: Deal 6 damage to a random enemy.
https://en.uesp.net/wiki/Legends%3ABishop_of_the_Hour,Bishop of the Hour,Creature,Imperial,False,sD,Alliance War,Endurance,6,5,5,Epic,,"Summon: If you have another creature in each lane, give the top creature of your deck +5/+5."
https://en.uesp.net/wiki/Legends%3ABitterfish_Witch,Bitterfish Witch,Creature,Goblin,False,xI,Jaws of Oblivion,Agility,3,2,2,Common,,ProphecySummon: Give a creature -1/-1.
https://en.uesp.net/wiki/Legends%3AThe_Black_Dragon,The Black Dragon,Creature,Imperial,True,zq,Dark Brotherhood,Willpower,4,5,5,Legendary,Discounted Bounty Bundle,Immune to Lethal.Slay: Discard all creatures from your opponent's deck with the same name as the slain creature.
https://en.uesp.net/wiki/Legends%3ABlack_Hand_Messenger,Black Hand Messenger,Creature,Dark Elf,False,bO,Monthly Card,"Intelligence, Agility",3,0,2,Epic,,DrainSummon: Deal 2 damage to a creature.Last Gasp: Deal 2 damage to your opponent.
https://en.uesp.net/wiki/Legends%3ABlack_Marsh_Centurion,Black Marsh Centurion,Creature,Argonian,False,sE,Alliance War,Endurance,6,4,8,Common,,Veteran: Guard
https://en.uesp.net/wiki/Legends%3ABlack_Marsh_Prodigy,Black Marsh Prodigy,Creature,Argonian,False,sF,Alliance War,Endurance,3,1,1,Rare,,Veteran: +4/+4
https://en.uesp.net/wiki/Legends%3ABlack_Marsh_Warden,Black Marsh Warden,Creature,Argonian,False,bP,Core Set,Endurance,4,2,2,Legendary,,"At the end of your turn, summon a 1/1 Argonian Recruit. If you have 7 or more max magicka, summon a 3/3 Argonian Veteran instead."
https://en.uesp.net/wiki/Legends%3ABlack_Soul_Gem,Black Soul Gem,Support,,False,Am,Jaws of Oblivion,Endurance,4,,,Epic,Legendary Pauper Gauntlet November 2021,"Ongoing When a friendly creature dies, give a random creature in your hand +1/+1."
https://en.uesp.net/wiki/Legends%3ABlack_Worm_Necromancer,Black Worm Necromancer,Creature,Imperial,False,bQ,Core Set,Endurance,6,4,4,Rare,,"Summon: If you have more health than your opponent, summon a random creature from your discard pile."
https://en.uesp.net/wiki/Legends%3ABlack_Worm_Neophyte,Black Worm Neophyte,Creature,Imperial,False,vP,Moons of Elsweyr,Intelligence,4,4,3,Epic,,Summon: Consume a creature. Summon a 1/1 Skeleton with its Keywords.
https://en.uesp.net/wiki/Legends%3ABlackmail,Blackmail,Action,,False,bR,Core Set,Willpower,1,,,Epic,,Draw a copy of a random creature from your opponent's deck.
https://en.uesp.net/wiki/Legends%3ABlackreach_Rebuilder,Blackreach Rebuilder,Creature,Dwemer,False,bS,Heroes of Skyrim,Neutral,1,0,1,Common,,"Prophecy, GuardSummon: Gain 2 health."
https://en.uesp.net/wiki/Legends%3ABlackrose_Herbalist,Blackrose Herbalist,Creature,Argonian,False,bT,Core Set,Endurance,3,2,4,Epic,,"At the start of your turn, heal another random friendly creature."
https://en.uesp.net/wiki/Legends%3ABlacksap_Protector,Blacksap Protector,Creature,Wood Elf,False,bV,Core Set,Agility,3,3,3,Rare,Starter Pack,"Prophecy, Guard"
https://en.uesp.net/wiki/Legends%3ABlackwood_Alchemist,Blackwood Alchemist,Creature,Argonian,False,yu,Jaws of Oblivion,Endurance,3,1,4,Common,,Gains +2/+0 when your max magicka increases.
https://en.uesp.net/wiki/Legends%3ABlackwood_Distiller,Blackwood Distiller,Creature,Argonian,False,bW,Monthly Card,"Agility, Endurance",4,3,4,Epic,,Pilfer: Gain three magicka this turn.Slay: Gain +1 max magicka.
https://en.uesp.net/wiki/Legends%3ABlackwood_Hoodlum,Blackwood Hoodlum,Creature,Khajiit,False,,Jaws of Oblivion,Neutral,1,1,1,Legendary,Created,Last Gasp: Give Modryn Oreyn +2/+2.
https://en.uesp.net/wiki/Legends%3ABlademaster_Porcia,Blademaster Porcia,Support,,False,,Isle of Madness,Neutral,0,,,Common,Unobtainable,Uses: Unlimited IndestructibleActivate: Summon an Imperial Grunt and gain 1 health. Can only be activated if an enemy creature died this turn.
https://en.uesp.net/wiki/Legends%3ABlades_Defender,Blades Defender,Creature,Breton,False,yf,Jaws of Oblivion,Endurance,3,3,3,Common,,Summon: Give a creature in the other lane +0/+2.
https://en.uesp.net/wiki/Legends%3ABlades_Flanker,Blades Flanker,Creature,Nord,False,yg,Jaws of Oblivion,Agility,4,4,3,Common,,Summon: Give a creature in the other lane +2/+0.
https://en.uesp.net/wiki/Legends%3ABlades_Guardian,Blades Guardian,Creature,Redguard,False,yh,Jaws of Oblivion,Willpower,5,4,5,Rare,,GuardSummon: Give a creature in the other lane +1/+1 and Guard.
https://en.uesp.net/wiki/Legends%3ABlades_Lookout,Blades Lookout,Creature,Nord,False,bX,Heroes of Skyrim,Strength,3,3,3,Common,,"When you summon a Dragon, draw a card."
https://en.uesp.net/wiki/Legends%3ABlades_Stalwart,Blades Stalwart,Creature,Breton,False,ya,Jaws of Oblivion,Agility,4,3,5,Epic,,Slay: Blades Stalwart gains power equal to her health.
https://en.uesp.net/wiki/Legends%3ABlast_from_Oblivion,Blast from Oblivion,Action,,False,xp,Jaws of Oblivion,Intelligence,3,,,Common,,"ProphecyInvade, then deal damage equal to your Oblivion Gate's level to a creature."
https://en.uesp.net/wiki/Legends%3ABlastbones,Blastbones,Creature,Skeleton,False,vR,Moons of Elsweyr,Strength,5,3,1,Epic,,ChargeLast Gasp: Deal 1 damage to all creatures in this lane.
https://en.uesp.net/wiki/Legends%3ABleakcoast_Troll,Bleakcoast Troll,Creature,Troll,False,bY,Forgotten Hero Collection,Endurance,4,5,5,Rare,,Slay: +1/+1
https://en.uesp.net/wiki/Legends%3ABlessing_of_the_Grove,Blessing of the Grove,Action,,False,bZ,Isle of Madness,Willpower,4,,,Common,,Gain 2 health for each friendly creature.
https://en.uesp.net/wiki/Legends%3ABlighted_Alit,Blighted Alit,Creature,Reptile,False,ca,Core Set,Strength,3,5,3,Epic,,"At the start of your turn, Blighted Alit deals 2 damage to you."
https://en.uesp.net/wiki/Legends%3ABlighted_Werebat,Blighted Werebat,Creature,Beast,False,cb,Houses of Morrowind,Agility,5,4,4,Epic,,"DrainAt the end of your turn, if you have a creature with 5 power or more, deal 2 damage to your opponent."
https://en.uesp.net/wiki/Legends%3ABlind_Moth_Priest,Blind Moth Priest,Creature,Imperial,False,xU,Jaws of Oblivion,Willpower,2,2,3,Epic,,"On your turn, Blind Moth Priest glows while your opponent has a Prophecy on top of their deck."
https://en.uesp.net/wiki/Legends%3ABlood_Dragon,Blood Dragon,Creature,Dragon,False,cc,Core Set,Strength,5,5,7,Legendary,,Ignores Guards and may attack creatures in any lane.
https://en.uesp.net/wiki/Legends%3ABlood_Magic_Lord,Blood Magic Lord,Creature,Vampire,False,cd,Core Set,Endurance,9,6,6,Legendary,,Summon and Slay: Put a Blood Magic Spell into your hand.
https://en.uesp.net/wiki/Legends%3ABlood_Pact_Messenger,Blood Pact Messenger,Creature,Khajiit,False,ce,Dark Brotherhood,Willpower,2,1,1,Rare,,Pilfer: Draw two cards. Sacrifice Blood Pact Messenger at the end of the turn.
https://en.uesp.net/wiki/Legends%3ABlood_Sacrament,Blood Sacrament,Action,,False,cf,Houses of Morrowind,Agility,3,,,Rare,,BetrayDeal 2 damage to your opponent and gain 2 health.
https://en.uesp.net/wiki/Legends%3ABlood_Sorceress,Blood Sorceress,Creature,Redguard,False,cg,Dark Brotherhood,Intelligence,1,2,1,Epic,,"At the start of your turn, if you have 7 or more max magicka, deal 5 damage to your opponent."
https://en.uesp.net/wiki/Legends%3ABlood-Crazed_Daedroth,Blood-Crazed Daedroth,Creature,Daedra,False,xP,Jaws of Oblivion,Strength,3,3,2,Rare,,Summon: Draw a card if there is a Wounded creature in this lane.
https://en.uesp.net/wiki/Legends%3ABloodline_Outcast,Bloodline Outcast,Creature,Vampire,False,ch,Houses of Morrowind,Endurance,7,7,7,Common,,"When a creature dies, Bloodline Outcast gains Drain this turn."
https://en.uesp.net/wiki/Legends%3ABloody_Hand_Chef,Bloody Hand Chef,Creature,Goblin,False,yl,Jaws of Oblivion,Agility,2,2,2,Legendary,,"When you reduce an enemy creature's power or health with an effect, Bloody Hand Chef gains that much power or health."
https://en.uesp.net/wiki/Legends%3ABlue_Grummite,Blue Grummite,Creature,Grummite,False,,Isle of Madness,Intelligence,1,1,2,Common,Unobtainable,Summon: Draw a card.
https://en.uesp.net/wiki/Legends%3ABlueclaw_Matron,Blueclaw Matron,Creature,Dreugh,False,ci,Houses of Morrowind,Neutral,7,3,8,Common,,
https://en.uesp.net/wiki/Legends%3ABoethiah_Cultist,Boethiah Cultist,Creature,Breton,False,,Core Set,Intelligence,1,1,1,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3ABog_Lurcher,Bog Lurcher,Creature,Lurcher,False,cj,Core Set,Strength,4,9,1,Rare,,
https://en.uesp.net/wiki/Legends%3ABolvyn_Venim,Bolvyn Venim,Creature,Dark Elf,True,ck,Houses of Morrowind,"Strength, Willpower, Endurance",3,3,3,Legendary,,"RallyWhen you Rally with no creatures in your hand, first draw Bolvyn Venim from your deck."
https://en.uesp.net/wiki/Legends%3ABone_Armor,Bone Armor,Item,,False,vQ,Moons of Elsweyr,Endurance,2,,,Rare,,Summon: The wielder Consumes a creature and gains its health.
https://en.uesp.net/wiki/Legends%3ABone_Bow,Bone Bow,Item,,False,cl,Core Set,Strength,2,,,Rare,,+1/+0Summon: Silence another creature.
https://en.uesp.net/wiki/Legends%3ABone_Colossus,Bone Colossus,Creature,Skeleton,False,cm,Core Set,Endurance,7,5,5,Legendary,,Summon: Fill this lane with 1/1 Skeletons.Other friendly Skeletons have +1/+1.
https://en.uesp.net/wiki/Legends%3ABonewalker,Bonewalker,Creature,Skeleton,False,cn,Houses of Morrowind,Endurance,4,1,2,Common,,"Prophecy, GuardSummon: +1/+1 for each enemy creature in this lane."
https://en.uesp.net/wiki/Legends%3ABoneweaver,Boneweaver,Creature,Khajiit,False,vV,Moons of Elsweyr,Endurance,5,5,5,Epic,,GuardSummon: Consume a creature. Draw a creature with the same name from your discard pile.
https://en.uesp.net/wiki/Legends%3ABrass_Arquebus,Brass Arquebus,Creature,Dwemer,False,co,Clockwork City,Neutral,6,3,3,Epic,,Last Gasp: Draw three different random 1-cost creatures from your deck.
https://en.uesp.net/wiki/Legends%3ABrass_Fortress,Brass Fortress,Support,,False,,Clockwork City,Intelligence,0,,,Common,Unobtainable,Ongoing cards have Prophecy.
https://en.uesp.net/wiki/Legends%3ABrassilisk,Brassilisk,Creature,Fabricant,False,cp,Clockwork City,Endurance,3,2,2,Rare,,"When Brassilisk takes damage and survives, summon a Brassilisk in the other lane."
https://en.uesp.net/wiki/Legends%3ABreak_the_Enchantment,Break the Enchantment,Action,,False,,Clockwork City,Neutral,15,,,Epic,Unobtainable,You win the game.
https://en.uesp.net/wiki/Legends%3ABrellach_Commander,Brellach Commander,Creature,Daedra,False,cq,Isle of Madness,Willpower,8,7,8,Epic,,Summon and Pilfer: Summon a random creature with cost 3 or less.
https://en.uesp.net/wiki/Legends%3ABreton_Conjurer,Breton Conjurer,Creature,Breton,False,cr,Core Set,Intelligence,4,1,1,Epic,,"WardWhen Breton Conjurer's Ward is broken, summon a 5/5 Frost Atronach with Guard."
https://en.uesp.net/wiki/Legends%3ABrilliant_Experiment,Brilliant Experiment,Action,,False,cs,Core Set,Intelligence,3,,,Epic,,Draw a copy of a friendly creature.
https://en.uesp.net/wiki/Legends%3ABringer_of_Nightmares,Bringer of Nightmares,Creature,Daedra,False,ct,Heroes of Skyrim,Intelligence,7,4,4,Legendary,,"Summon: See a vision of a random creature, then you must choose a creature to transform into it."
https://en.uesp.net/wiki/Legends%3ABroken_Bottles,Broken Bottles,Support,,False,,Core Set,Neutral,0,,,Epic,Unobtainable,"Ongoing At the start of your turn, deal 1 damage to a random enemy."
https://en.uesp.net/wiki/Legends%3ABrotherhood_Assassin,Brotherhood Assassin,Creature,Dark Elf,False,,Core Set,Agility,1,3,3,Legendary,Created,LethalSummon: Draw a card.
https://en.uesp.net/wiki/Legends%3ABrotherhood_Sanctuary,Brotherhood Sanctuary,Support,,False,zu,Dark Brotherhood,Agility,1,,,Rare,Grand Melee April 2021,"Ongoing When a friendly creature Slays, it receives its reward an extra time."
https://en.uesp.net/wiki/Legends%3ABrotherhood_Slayer,Brotherhood Slayer,Creature,Wood Elf,False,cv,Dark Brotherhood,Agility,3,3,3,Common,,ProphecySlay: Put a Completed Contract into your hand.
https://en.uesp.net/wiki/Legends%3ABrotherhood_Suspect,Brotherhood Suspect,Creature,Argonian,False,xy,Jaws of Oblivion,Agility,1,2,4,Epic,,Last Gasp: Your opponent draws a Completed Contract.
https://en.uesp.net/wiki/Legends%3ABrotherhood_Vampire,Brotherhood Vampire,Creature,"Breton, Vampire",False,yG,Jaws of Oblivion,Endurance,2,1,2,Epic,,Summon: +1/+1 for each creature that died this turn.
https://en.uesp.net/wiki/Legends%3ABruma_Armorer,Bruma Armorer,Creature,Imperial,False,zJ,Core Set,Endurance,3,2,2,Rare,,"When you summon another creature, give it +0/+2."
https://en.uesp.net/wiki/Legends%3ABruma_Oppressor,Bruma Oppressor,Creature,Imperial,False,tt,Alliance War,Willpower,4,3,3,Rare,,"Summon: If you have another creature in each lane, set a creature's power to 1."
https://en.uesp.net/wiki/Legends%3ABruma_Profiteer,Bruma Profiteer,Creature,Imperial,False,sq,Core Set,Willpower,2,3,2,Rare,Core Classic Bundle 2019,"When you summon another creature, you gain 1 health."
https://en.uesp.net/wiki/Legends%3ABrutal_Ashlander,Brutal Ashlander,Creature,Dark Elf,False,zm,Core Set,Intelligence,1,1,1,Common,Micro Mini Gauntlet November 2020,Last Gasp: Deal 3 damage to a random enemy.
https://en.uesp.net/wiki/Legends%3ABrynjolf,Brynjolf,Creature,Nord,True,cz,Heroes of Skyrim,Agility,5,4,5,Legendary,,"DrainWhen a friendly creature Pilfers or Drains, gain 1 magicka this turn."
https://en.uesp.net/wiki/Legends%3ABull_Netch,Bull Netch,Creature,Netch,False,,Isle of Madness,Endurance,3,5,5,Common,Unobtainable,
https://en.uesp.net/wiki/Legends%3ABurn_and_Pillage,Burn and Pillage,Action,,False,cA,Core Set,Strength,5,,,Epic,,Deal 1 damage to all enemy creatures in a lane for each destroyed enemy rune.
https://en.uesp.net/wiki/Legends%3ABurning_Touch,Burning Touch,Action,,False,cB,Houses of Morrowind,Intelligence,3,,,Common,,ProphecyDeal 2 damage to a creature.
https://en.uesp.net/wiki/Legends%3ABushwhack,Bushwhack,Action,,False,cC,Houses of Morrowind,Strength,0,,,Common,,A friendly creature ignores Guards and can attack creatures in any lane this turn.
https://en.uesp.net/wiki/Legends%3ACadwell_the_Betrayer,Cadwell the Betrayer,Creature,Imperial,True,wY,Moons of Elsweyr,Neutral,4,3,5,Legendary,,Cadwell the Betrayer can attack you.
https://en.uesp.net/wiki/Legends%3ACadwell_the_Soul_Shriven,Cadwell the Soul Shriven,Creature,Imperial,True,wY,Moons of Elsweyr,Neutral,1,0,1,Legendary,,"Immune to Shackle.When a rune is destroyed, Cadwell the Soul Shriven gains +1/+0."
https://en.uesp.net/wiki/Legends%3ACadwell_the_Soul_Shriven-Cadwell_the_Betrayer,Cadwell the Soul Shriven/Cadwell the Betrayer,Creature,Imperial,True,wY,Moons of Elsweyr,Neutral,5,3,6,Legendary,Double Card,Cadwell the Soul Shriven and Cadwell the Betrayer
https://en.uesp.net/wiki/Legends%3ACaius_Cosades,Caius Cosades,Creature,Imperial,True,cD,Houses of Morrowind,Endurance,4,3,4,Legendary,,"Summon: Look at two of your opponent's cards. Guess the one in their hand. If you're right, give all creatures in your hand +1/+1."
https://en.uesp.net/wiki/Legends%3ACaius%27_Machinations,Caius' Machinations,Action,,False,cE,Houses of Morrowind,Endurance,2,,,Rare,,BetrayGive the top three creatures of your deck +1/+1.
https://en.uesp.net/wiki/Legends%3ACall,Call,Support,,False,,Clockwork City,Neutral,3,,,Rare,Unobtainable,Uses: Unlimited Activate: Summon a 1/1 Reconstructed Spider.You can only use one Lever per turn.
https://en.uesp.net/wiki/Legends%3ACall_Dragon,Call Dragon,Action,,False,Bj,Tamriel Collection,Neutral,8,,,Rare,,Shout Upgrade all your Shouts.Level 1: Summon a random 6-8 cost Dragon. Level 2: Summon a random 8-10 cost Dragon.Level 3: Summon a random 12 cost Dragon.
https://en.uesp.net/wiki/Legends%3ACall_of_Valor,Call of Valor,Action,,False,cF,Heroes of Skyrim,Willpower,3,,,Common,,Shout Level 1: Summon a 3/3 Sovngarde Hero.Level 2: Summon two 3/3 Sovngarde Heroes.Level 3: Fill a lane with 3/3 Sovngarde Heroes.
https://en.uesp.net/wiki/Legends%3ACalm,Calm,Action,,False,cG,Core Set,Willpower,0,,,Common,,Give a creature -4/-0 this turn.
https://en.uesp.net/wiki/Legends%3ACamlorn_Adventurer,Camlorn Adventurer,Creature,Breton,False,cH,Core Set,Intelligence,3,2,4,Common,Unobtainable,Guard
https://en.uesp.net/wiki/Legends%3ACamlorn_Hero,Camlorn Hero,Creature,Breton,False,cI,Core Set,Intelligence,3,4,2,Common,,Summon: Deal 2 damage to your opponent.
https://en.uesp.net/wiki/Legends%3ACamlorn_Sentinel,Camlorn Sentinel,Creature,Breton,False,cJ,Core Set,Intelligence,3,2,4,Common,,"Prophecy, Guard"
https://en.uesp.net/wiki/Legends%3ACamonna_Tong_Heavy,Camonna Tong Heavy,Creature,Orc,False,cK,Houses of Morrowind,Strength,5,4,3,Rare,,Plot: Unsummon a creature in this lane with less power than Camonna Tong Heavy.
https://en.uesp.net/wiki/Legends%3ACamoran_Scout_Leader,Camoran Scout Leader,Creature,Wood Elf,False,cL,Core Set,Agility,5,2,2,Epic,,Summon: Summon a 2/2 Wood Elf Scout with Charge in each lane with a Wounded enemy creature.
https://en.uesp.net/wiki/Legends%3ACandlehearth_Brawler,Candlehearth Brawler,Creature,Nord,False,cM,Heroes of Skyrim,Strength,4,2,5,Rare,,"Charge, Guard"
https://en.uesp.net/wiki/Legends%3ACaptive_Swims-at-Night,Captive Swims-at-Night,Creature,Argonian,True,,Clockwork City,Agility,1,0,2,Legendary,Unobtainable,GuardImmune to SilencePermanently Shackled.Move at the end of your turn.Last Gasp: The Treasure Hunters Win.
https://en.uesp.net/wiki/Legends%3ACaravan_Enforcer,Caravan Enforcer,Creature,Khajiit,False,cN,Heroes of Skyrim,Agility,2,2,2,Common,,"When Caravan Enforcer moves, he gains +1/+1."
https://en.uesp.net/wiki/Legends%3ACartel_Arcanist,Cartel Arcanist,Creature,Khajiit,False,wI,Moons of Elsweyr,Intelligence,3,2,3,Rare,,Wax: +2/+0Wane: Shackle an enemy creature.
https://en.uesp.net/wiki/Legends%3ACartel_Bruiser,Cartel Bruiser,Creature,Khajiit,False,vC,Moons of Elsweyr,Agility,5,4,4,Common,,Pilfer: +2/+2
https://en.uesp.net/wiki/Legends%3ACast_Into_Time,Cast Into Time,Action,,False,cO,Forgotten Hero Collection,Willpower,5,,,Rare,,Banish a creature.
https://en.uesp.net/wiki/Legends%3ACast_Out,Cast Out,Action,,False,cP,Core Set,Strength,3,,,Rare,,ProphecyUnsummon a creature.
https://en.uesp.net/wiki/Legends%3ACatch_of_the_Day,Catch of the Day,Support,,False,,Isle of Madness,Neutral,0,,,Common,Unobtainable,"Ongoing IndestructibleInstead of drawing a card at the start of your turn, the crab offers you a choice of his wares."
